nace_r2;geo;n2015
G46;ITI1;76252
G46;ITI2;14515
G46;ITI3;29725
G46;ITI4;87916
G46;LT;78263
G46;LT0;78263
G46;LT00;78263
G46;LU;18740
G46;LU0;18740
G46;LU00;18740
G46;LV;47324
G46;LV0;47324
G46;LV00;47324
G46;LVZ; 
G46;LVZZ; 
G46;MT;11138
G46;MT0;11138
G46;MT00;11138
G46;NL;502209
G46;NL1;29052
G46;NL11;8421
G46;NL12;11528
G46;NL13;9103
G46;NL2;103213
G46;NL21;29722
G46;NL22;57122
G46;NL23;16369
G46;NL3;253807
G46;NL31;40111
G46;NL32;95903
G46;NL33;109572
G46;NL34;8222
G46;NL4;114377
G46;NL41;87747
G46;NL42;26630
G46;NO;110989
G46;NO0;110989
G46;NO01;50837
G46;NO02;5132
G46;NO03;18646
G46;NO04;12007
G46;NO05;13213
G46;NO06;6146
G46;NO07;5008
G46;PL;760771
G46;PL1;234064
G46;PL11;49384
G46;PL12;184680
G46;PL2;153799
G46;PL21;62601
G46;PL22;91198
G46;PL3;90119
G46;PL31;26045
G46;PL32;29028
G46;PL33;17677
G46;PL34;17369
G46;PL4;126112
G46;PL41;88369
G46;PL42;24290
G46;PL43;13453
G46;PL5;63897
G46;PL51;51598
G46;PL52;12299
G46;PL6;92780
G46;PL61;38026
G46;PL62;15501
G46;PL63;39253
G46;PT;220099
G46;PT1;213045
G46;PT11;76958
G46;PT15;7644
G46;PT16;47171
G46;PT17;69988
G46;PT18;11284
G46;PT2;3877
G46;PT20;3877
G46;PT3;3177
G46;PT30;3177
G46;RO;318352
G46;RO1;75913
G46;RO11;39154
G46;RO12;36759
G46;RO2;58323
G46;RO21;28058
G46;RO22;30265
G46;RO3;140330
G46;RO31;28302
G46;RO32;112028
G46;RO4;43786
G46;RO41;19374
G46;RO42;24412
G46;SE;249518
G46;SE1;113190
G46;SE11;84510
G46;SE12;28680
G46;SE2;113986
G46;SE21;17954
G46;SE22;40530
G46;SE23;55502
G46;SE3;22342
G46;SE31;11500
G46;SE32;4795
G46;SE33;6047
G46;SI;40778
G46;SI0;40778
G46;SI01; 
G46;SI02; 
G46;SI03;14786
G46;SI04;25992
G46;SK;126546
G46;SK0;126546
G46;SK01;33435
G46;SK02;39911
G46;SK03;30094
G46;SK04;23106
G46;SKZ; 
G46;SKZZ; 
G46;UK;1173730
G46;UKC;27106
G46;UKC1;11601
G46;UKC2;15505
G46;UKD;137213
G46;UKD1;6256
G46;UKD2; 
G46;UKD3;57817
G46;UKD4;32468
G46;UKD5; 
G46;UKD6;18815
G46;UKD7;21856
G46;UKE;101727
G46;UKE1;15165
G46;UKE2;14741
G46;UKE3;22082
G46;UKE4;49739
G46;UKF;91733
G46;UKF1;33780
G46;UKF2;44070
G46;UKF3;13883
G46;UKG;130531
G46;UKG1;30747
G46;UKG2;38029
G46;UKG3;61754
G46;UKH;117201
G46;UKH1;44175
G46;UKH2;42785
G46;UKH3;30241
G46;UKI;148130
G46;UKI1; 
G46;UKI2; 
G46;UKI3;40799
G46;UKI4;26205
G46;UKI5;23727
G46;UKI6;15749
G46;UKI7;41651
G46;UKJ;194153
G46;UKJ1;72460
G46;UKJ2;56947
G46;UKJ3;35286
G46;UKJ4;29461
G46;UKK;90124
G46;UKK1;45363
G46;UKK2;19080
G46;UKK3;9200
G46;UKK4;16481
G46;UKL;33221
G46;UKL1;17341
G46;UKL2;15880
G46;UKM;77295
G46;UKM2;28959
G46;UKM3;33380
G46;UKM5;9135
G46;UKM6;5821
G46;UKN;25295
G46;UKN0;25295
G461;AT;17129
G461;AT1;7423
G461;AT11;502
G461;AT12;2841
G461;AT13;4080
G461;AT2;3245
G461;AT21;1133
G461;AT22;2112
G461;AT3;6461
G461;AT31;3206
G461;AT32;1409
G461;AT33;1238
G461;AT34;608
G461;BE;16236
G461;BE1;1879
G461;BE10;1879
G461;BE2;9759
G461;BE21;2730
G461;BE22;1121
G461;BE23;1815
G461;BE24;2117
G461;BE25;1976
G461;BE3;3853
G461;BE31;1122
G461;BE32;1139
G461;BE33;1023
G461;BE34;144
G461;BE35;425
G461;BG;5648
G461;BG3;1803
G461;BG31;441
G461;BG32;436
G461;BG33;413
G461;BG34;513
G461;BG4;3845
G461;BG41;3063
G461;BG42;782
G461;CY;1220
G461;CY0;1220
G461;CY00;1220
G461;CZ;52867
G461;CZ0;52867
G461;CZ01;21640
G461;CZ02;4355
G461;CZ03;3682
G461;CZ04;2751
G461;CZ05;4956
G461;CZ06;7309
G461;CZ07;4183
G461;CZ08;3991
G461;CZZ; 
G461;CZZZ; 
G461;DE;99737
G461;DE1;17550
G461;DE11;6820
G461;DE12;4177
G461;DE13;3223
G461;DE14;3329
G461;DE2;18513
G461;DE21;9426
G461;DE22;1233
G461;DE23;656
G461;DE24;1046
G461;DE25;2939
G461;DE26;1510
G461;DE27;1703
G461;DE3;3535
G461;DE30;3535
G461;DE4;2253
G461;DE40;2253
G461;DE41; 
G461;DE42; 
G461;DE5;936
G461;DE50;936
G461;DE6;2809
G461;DE60;2809
G461;DE7;9065
G461;DE71;6958
G461;DE72;1013
G461;DE73;1094
G461;DE8;786
G461;DE80;786
G461;DE9;6248
G461;DE91;750
G461;DE92;2052
G461;DE93;1356
G461;DE94;2090
G461;DEA;23799
G461;DEA1;8851
G461;DEA2;6407
G461;DEA3;2609
G461;DEA4;2550
G461;DEA5;3382
G461;DEB;3684
G461;DEB1;1603
G461;DEB2;354
G461;DEB3;1727
G461;DEC;839
G461;DEC0;839
G461;DED;3254
G461;DED1; 
G461;DED2;1346
G461;DED3; 
G461;DED4;1255
G461;DED5;653
G461;DEE;2093
G461;DEE0;2093
G461;DEF;2614
G461;DEF0;2614
G461;DEG;1758
G461;DEG0;1758
G461;DK;6689
G461;DK0;6689
G461;DK01;3641
G461;DK02;488
G461;DK03;1142
G461;DK04;1131
G461;DK05;287
G461;EE;906
G461;EE0;906
G461;EE00;906
G461;EL;17235
G461;EL1; 
G461;EL11; 
G461;EL12; 
G461;EL13; 
G461;EL14; 
G461;EL2; 
G461;EL21; 
G461;EL22; 
G461;EL23; 
G461;EL24; 
G461;EL25; 
G461;EL3;10186
G461;EL30;10186
G461;EL4; 
G461;EL41; 
G461;EL42;288
G461;EL43;892
G461;EL5;3521
G461;EL51;400
G461;EL52;2749
G461;EL53;146
G461;EL54;226
G461;EL6;2086
G461;EL61;625
G461;EL62;160
G461;EL63;553
G461;EL64;384
G461;EL65;364
G461;ELZ; 
G461;ELZZ; 
G461;ES;79693
G461;ES1;5728
G461;ES11;3620
G461;ES12;1349
G461;ES13;759
G461;ES2;7314
G461;ES21;4302
G461;ES22;665
G461;ES23;587
G461;ES24;1760
G461;ES3;17099
G461;ES30;17099
G461;ES4;5028
G461;ES41;2246
G461;ES42;1895
G461;ES43;887
G461;ES5;30477
G461;ES51;19320
G461;ES52;9785
G461;ES53;1372
G461;ES6;11474
G461;ES61;9044
G461;ES62;2322
G461;ES63;72
G461;ES64;37
G461;ES7;2572
G461;ES70;2572
G461;ESZ; 
G461;ESZZ; 
G461;FI;5350
G461;FI1;5325
G461;FI13; 
G461;FI18; 
G461;FI19;758
G461;FI1A; 
G461;FI1B;3167
G461;FI1C;755
G461;FI1D;644
G461;FI2;25
G461;FI20;25
G461;FR;112361
G461;FR1;44499
G461;FR10;44499
G461;FR2;13168
G461;FR21;1649
G461;FR22;1927
G461;FR23;1077
G461;FR24;1750
G461;FR25;5450
G461;FR26;1316
G461;FR3;3427
G461;FR30;3427
G461;FR4;5462
G461;FR41;1578
G461;FR42;3374
G461;FR43;510
G461;FR5;12586
G461;FR51;7361
G461;FR52;2801
G461;FR53;2424
G461;FR6;7666
G461;FR61;4532
G461;FR62;2672
G461;FR63;462
G461;FR7;9593
G461;FR71;7456
G461;FR72;2137
G461;FR8;11827
G461;FR81;3924
G461;FR82;7592
G461;FR83;311
G461;FR9; 
G461;FR91; 
G461;FR92; 
G461;FR93; 
G461;FR94; 
G461;FRA;3313
G461;FRA1;626
G461;FRA2;772
G461;FRA3;106
G461;FRA4;1809
G461;FRA5; 
G461;FRZ;820
G461;FRZZ;820
G461;HR;6527
G461;HR0;6527
G461;HR03;2033
G461;HR04;4494
G461;HU;19100
G461;HU1;10859
G461;HU10;10859
G461;HU2;3532
G461;HU21;1298
G461;HU22;1268
G461;HU23;966
G461;HU3;4709
G461;HU31;1022
G461;HU32;1793
G461;HU33;1894
G461;IE;8014
G461;IE0;8014
G461;IE01;198
G461;IE02;7816
G461;IS;652
G461;IS0;652
G461;IS00;652
G461;IT;252614
G461;ITC;73777
G461;ITC1;19222
G461;ITC2;223
G461;ITC3;6344
G461;ITC4;47988
G461;ITD; 
G461;ITD1; 
G461;ITD2; 
G461;ITD3; 
G461;ITD4; 
G461;ITD5; 
G461;ITE; 
G461;ITE1; 
G461;ITE2; 
G461;ITE3; 
G461;ITE4; 
G461;ITF;44201
G461;ITF1;5473
G461;ITF2;667
G461;ITF3;17515
G461;ITF4;13983
G461;ITF5;1342
G461;ITF6;5221
G461;ITG;19743
G461;ITG1;14585
G461;ITG2;5158
G461;ITH;61682
G461;ITH1;2074
G461;ITH2;1871
G461;ITH3;28347
G461;ITH4;5010
G461;ITH5;24380
G461;ITI;53211
G461;ITI1;20107
G461;ITI2;4115
G461;ITI3;9001
G461;ITI4;19988
G461;LT;1455
G461;LT0;1455
G461;LT00;1455
G461;LU; 
G461;LU0; 
G461;LU00; 
G461;LV;2604
G461;LV0;2604
G461;LV00;2604
G461;LVZ; 
G461;LVZZ; 
G461;MT; 
G461;MT0; 
G461;MT00; 
G461;NL;26959
G461;NL1;1508
G461;NL11;394
G461;NL12;675
G461;NL13;439
G461;NL2;5481
G461;NL21;1723
G461;NL22;3167
G461;NL23;591
G461;NL3;13598
G461;NL31;2867
G461;NL32;5665
G461;NL33;4806
G461;NL34;260
G461;NL4;6243
G461;NL41;4859
G461;NL42;1384
G461;NO;3314
G461;NO0;3314
G461;NO01;1727
G461;NO02;77
G461;NO03;605
G461;NO04;216
G461;NO05;323
G461;NO06;193
G461;NO07;173
G461;PL;20642 d
G461;PL1;6631 d
G461;PL11;1667 d
G461;PL12;4964 d
G461;PL2;3908 d
G461;PL21;1610 d
G461;PL22;2297 d
G461;PL3;2160 d
G461;PL31;558 d
G461;PL32;1187 d
G461;PL33;189 d
G461;PL34;226 d
G461;PL4;3935 d
G461;PL41;2698 d
G461;PL42;793 d
G461;PL43;444 d
G461;PL5;1461 d
G461;PL51;1376 d
G461;PL52;85 d
G461;PL6;2547 d
G461;PL61;1001 d
G461;PL62;366 d
G461;PL63;1180 d
G461;PT;25424
G461;PT1;24667
G461;PT11;9428
G461;PT15;988
G461;PT16;4804
G461;PT17;8382
G461;PT18;1065
G461;PT2;335
G461;PT20;335
G461;PT3;422
G461;PT30;422
G461;RO;35059
G461;RO1;8852
G461;RO11;3418
G461;RO12;5434
G461;RO2;5873
G461;RO21;3247
G461;RO22;2626
G461;RO3;15026
G461;RO31;3484
G461;RO32;11542
G461;RO4;5308
G461;RO41;2839
G461;RO42;2469
G461;SE;10409
G461;SE1;5612
G461;SE11;4852
G461;SE12;760
G461;SE2;4103
G461;SE21;590
G461;SE22;1485
G461;SE23;2028
G461;SE3;694
G461;SE31;397
G461;SE32;125
G461;SE33;172
G461;SI;15222
G461;SI0;15222
G461;SI01; 
G461;SI02; 
G461;SI03;6583
G461;SI04;8639
G461;SK;46459
G461;SK0;46459
G461;SK01;8920
G461;SK02;15721
G461;SK03;12303
G461;SK04;9515
G461;SKZ; 
G461;SKZZ; 
G461;UK;51667
G461;UKC;255
G461;UKC1;55
G461;UKC2;200
G461;UKD;5100
G461;UKD1;393
G461;UKD2; 
G461;UKD3;2109
G461;UKD4;1177
G461;UKD5; 
G461;UKD6;876
G461;UKD7;545
G461;UKE;2667
G461;UKE1;213
G461;UKE2;777
G461;UKE3;473
G461;UKE4;1205
G461;UKF;4850
G461;UKF1;2055
G461;UKF2;2068
G461;UKF3;727
G461;UKG;2202
G461;UKG1;731
G461;UKG2;664
G461;UKG3;807
G461;UKH;5296
G461;UKH1;1695
G461;UKH2;2345
G461;UKH3;1257
G461;UKI;7787
G461;UKI1; 
G461;UKI2; 
G461;UKI3;3152
G461;UKI4;1207
G461;UKI5;665
G461;UKI6;677
G461;UKI7;2086
G461;UKJ;11965
G461;UKJ1;4199
G461;UKJ2;4324
G461;UKJ3;1993
G461;UKJ4;1449
G461;UKK;6752
G461;UKK1;3293
G461;UKK2;1933
G461;UKK3;470
G461;UKK4;1056
G461;UKL;1424
G461;UKL1;835
G461;UKL2;589
G461;UKM;2193
G461;UKM2;713
G461;UKM3;885
G461;UKM5;390
G461;UKM6;205
G461;UKN;1175
G461;UKN0;1175
G462;AT;14212
G462;AT1;6664
G462;AT11;676
G462;AT12;5261
G462;AT13;727
G462;AT2;3402
G462;AT21;741
G462;AT22;2661
G462;AT3;4146
G462;AT31;3002
G462;AT32;499
G462;AT33;533
G462;AT34;112
G462;BE;6702
G462;BE1;187
G462;BE10;187
G462;BE2;4570
G462;BE21;1024
G462;BE22;305
G462;BE23;1378
G462;BE24;422
G462;BE25;1441
G462;BE3;1704
G462;BE31;133
G462;BE32;531
G462;BE33;388
G462;BE34;171
G462;BE35;481
G462;BG;7188
G462;BG3;4856
G462;BG31;508
G462;BG32;1381
G462;BG33;1832
G462;BG34;1135
G462;BG4;2332
G462;BG41;1501
G462;BG42;831
G462;CY;351
G462;CY0;351
G462;CY00;351
G462;CZ;6873
G462;CZ0;6873
G462;CZ01;1090
G462;CZ02;1162
G462;CZ03;575
G462;CZ04;384
G462;CZ05;800
G462;CZ06;1427
G462;CZ07;760
G462;CZ08;675
G462;CZZ; 
G462;CZZZ; 
G462;DE;65283
G462;DE1;4285
G462;DE11;1541
G462;DE12;972
G462;DE13;660
G462;DE14;1112
G462;DE2;8372
G462;DE21;2307
G462;DE22;1154
G462;DE23;1040
G462;DE24;314
G462;DE25;1754
G462;DE26;850
G462;DE27;953
G462;DE3;447
G462;DE30;447
G462;DE4;1557
G462;DE40;1557
G462;DE41; 
G462;DE42; 
G462;DE5;257
G462;DE50;257
G462;DE6;1850
G462;DE60;1850
G462;DE7;3680
G462;DE71;1691
G462;DE72;761
G462;DE73;1229
G462;DE8;1643
G462;DE80;1643
G462;DE9;15338
G462;DE91;1652
G462;DE92;3900
G462;DE93;3597
G462;DE94;6189
G462;DEA;15681
G462;DEA1;5049
G462;DEA2;1535
G462;DEA3;5758
G462;DEA4;1702
G462;DEA5;1637
G462;DEB;2061
G462;DEB1;725
G462;DEB2;351
G462;DEB3;985
G462;DEC;254
G462;DEC0;254
G462;DED;2178
G462;DED1; 
G462;DED2;1143
G462;DED3; 
G462;DED4;483
G462;DED5;553
G462;DEE;1868
G462;DEE0;1868
G462;DEF;3849
G462;DEF0;3849
G462;DEG;1962
G462;DEG0;1962
G462;DK;5374
G462;DK0;5374
G462;DK01;1059
G462;DK02;631
G462;DK03;2072
G462;DK04;1222
G462;DK05;390
G462;EE;680
G462;EE0;680
G462;EE00;680
G462;EL;6014
G462;EL1; 
G462;EL11; 
G462;EL12; 
G462;EL13; 
G462;EL14; 
G462;EL2; 
G462;EL21; 
G462;EL22; 
G462;EL23; 
G462;EL24; 
G462;EL25; 
G462;EL3;1292
G462;EL30;1292
G462;EL4;644
G462;EL41;149
G462;EL42;129
G462;EL43;366
G462;EL5;1962
G462;EL51;437
G462;EL52;1141
G462;EL53;183
G462;EL54;202
G462;EL6;2116
G462;EL61;600
G462;EL62;62
G462;EL63;640
G462;EL64;488
G462;EL65;326
G462;ELZ;0
G462;ELZZ;0
G462;ES;31831
G462;ES1;4232
G462;ES11;3366
G462;ES12;616
G462;ES13;250
G462;ES2;3139
G462;ES21; 
G462;ES22;786
G462;ES23;255
G462;ES24; 
G462;ES3;1756
G462;ES30;1756
G462;ES4;7645
G462;ES41;4203
G462;ES42;2009
G462;ES43;1432
G462;ES5;7367
G462;ES51;4679
G462;ES52;2244
G462;ES53;443
G462;ES6;7282
G462;ES61;5775
G462;ES62;1482
G462;ES63;0
G462;ES64;25
G462;ES7;410
G462;ES70;410
G462;ESZ; 
G462;ESZZ; 
G462;FI;1911
G462;FI1; 
G462;FI13; 
G462;FI18; 
G462;FI19; 
G462;FI1A; 
G462;FI1B;513
G462;FI1C;444
G462;FI1D; 
G462;FI2; 
G462;FI20; 
G462;FR;42800
G462;FR1;2076
G462;FR10;2076
G462;FR2;10758
G462;FR21;2394
G462;FR22;1493
G462;FR23;1106
G462;FR24;2916
G462;FR25;1181
G462;FR26;1668
G462;FR3;1845
G462;FR30;1845
G462;FR4;2689
G462;FR41;1350
G462;FR42;1012
G462;FR43;326
G462;FR5;11058
G462;FR51;4301
G462;FR52;4060
G462;FR53;2697
G462;FR6;7554
G462;FR61;3078
G462;FR62;3811
G462;FR63;664
G462;FR7;4273
G462;FR71;3082
G462;FR72;1191
G462;FR8;2266
G462;FR81;1325
G462;FR82; 
G462;FR83; 
G462;FR9; 
G462;FR91; 
G462;FR92; 
G462;FR93; 
G462;FR94; 
G462;FRA;265
G462;FRA1; 
G462;FRA2;2
G462;FRA3; 
G462;FRA4;224
G462;FRA5; 
G462;FRZ;15
G462;FRZZ;15
G462;HR;1857
G462;HR0;1857
G462;HR03;487
G462;HR04;1370
G462;HU;10585
G462;HU1;2871
G462;HU10;2871
G462;HU2;2972
G462;HU21;806
G462;HU22;1000
G462;HU23;1166
G462;HU3;4742
G462;HU31;422
G462;HU32;2124
G462;HU33;2196
G462;IE;2949
G462;IE0;2949
G462;IE01;78
G462;IE02;2871
G462;IS;40
G462;IS0;40
G462;IS00;40
G462;IT;29499
G462;ITC;7987
G462;ITC1;2077
G462;ITC2;31
G462;ITC3;1109
G462;ITC4;4770
G462;ITD; 
G462;ITD1; 
G462;ITD2; 
G462;ITD3; 
G462;ITD4; 
G462;ITD5; 
G462;ITE; 
G462;ITE1; 
G462;ITE2; 
G462;ITE3; 
G462;ITE4; 
G462;ITF;6115
G462;ITF1;490
G462;ITF2;216
G462;ITF3;2756
G462;ITF4;1751
G462;ITF5;300
G462;ITF6;602
G462;ITG;2126
G462;ITG1;1379
G462;ITG2;747
G462;ITH;8023
G462;ITH1;390
G462;ITH2;170
G462;ITH3;3951
G462;ITH4;460
G462;ITH5;3052
G462;ITI;5248
G462;ITI1;2042
G462;ITI2;617
G462;ITI3;1092
G462;ITI4;1497
G462;LT;3534
G462;LT0;3534
G462;LT00;3534
G462;LU;420
G462;LU0;420
G462;LU00;420
G462;LV;1237
G462;LV0;1237
G462;LV00;1237
G462;LVZ; 
G462;LVZZ; 
G462;MT; 
G462;MT0; 
G462;MT00; 
G462;NL;34297
G462;NL1; 
G462;NL11;472
G462;NL12;954
G462;NL13; 
G462;NL2;4586
G462;NL21;1419
G462;NL22;2743
G462;NL23;424
G462;NL3;21694
G462;NL31;745
G462;NL32;8439
G462;NL33;11686
G462;NL34;824
G462;NL4;5962
G462;NL41;4810
G462;NL42;1152
G462;NO;2318
G462;NO0;2318
G462;NO01;700
G462;NO02;352
G462;NO03;344
G462;NO04;218
G462;NO05;341
G462;NO06;243
G462;NO07;120
G462;PL;9904 d
G462;PL1;1952 d
G462;PL11;477 d
G462;PL12;1475 d
G462;PL2;425 d
G462;PL21;169 d
G462;PL22;256 d
G462;PL3;1111 d
G462;PL31;435 d
G462;PL32; d
G462;PL33; d
G462;PL34; d
G462;PL4;2607 d
G462;PL41;2009 d
G462;PL42;340 d
G462;PL43;257 d
G462;PL5;1296 d
G462;PL51;746 d
G462;PL52;550 d
G462;PL6;2513 d
G462;PL61;1180 d
G462;PL62; d
G462;PL63; d
G462;PT;7908
G462;PT1;7633
G462;PT11;2907
G462;PT15;235
G462;PT16;2237
G462;PT17;967
G462;PT18;1287
G462;PT2;197
G462;PT20;197
G462;PT3;78
G462;PT30;78
G462;RO;11534
G462;RO1;2023
G462;RO11;968
G462;RO12;1055
G462;RO2;3480
G462;RO21;1006
G462;RO22;2474
G462;RO3;4015
G462;RO31;1655
G462;RO32;2360
G462;RO4;2016
G462;RO41;1037
G462;RO42;979
G462;SE;4871
G462;SE1;1438
G462;SE11;856
G462;SE12;582
G462;SE2;3105
G462;SE21;376
G462;SE22;1576
G462;SE23;1153
G462;SE3;328
G462;SE31;186
G462;SE32;72
G462;SE33;70
G462;SI;450
G462;SI0;450
G462;SI01; 
G462;SI02; 
G462;SI03;245
G462;SI04;205
G462;SK;1887
G462;SK0;1887
G462;SK01;408
G462;SK02;878
G462;SK03;264
G462;SK04;337
G462;SKZ; 
G462;SKZZ; 
G462;UK;21119
G462;UKC;354
G462;UKC1;83
G462;UKC2;271
G462;UKD;1866
G462;UKD1;401
G462;UKD2; 
G462;UKD3;304
G462;UKD4;627
G462;UKD5; 
G462;UKD6;361
G462;UKD7;173
G462;UKE;2793
G462;UKE1;926
G462;UKE2;881
G462;UKE3;162
G462;UKE4;824
G462;UKF;2344
G462;UKF1;400
G462;UKF2;259
G462;UKF3;1684
G462;UKG;597
G462;UKG1;227
G462;UKG2;283
G462;UKG3;87
G462;UKH;3200
G462;UKH1;1858
G462;UKH2;786
G462;UKH3;556
G462;UKI;1088
G462;UKI1; 
G462;UKI2; 
G462;UKI3;264
G462;UKI4;251
G462;UKI5;202
G462;UKI6;52
G462;UKI7;319
G462;UKJ;4433
G462;UKJ1;795
G462;UKJ2;1723
G462;UKJ3;978
G462;UKJ4;937
G462;UKK;2032
G462;UKK1;456
G462;UKK2;448
G462;UKK3;267
G462;UKK4;861
G462;UKL;372
G462;UKL1;264
G462;UKL2;108
G462;UKM;1041
G462;UKM2;387
G462;UKM3;452
G462;UKM5;73
G462;UKM6;129
G462;UKN;999
G462;UKN0;999
G463;AT;35411
G463;AT1;14338
G463;AT11;1277
G463;AT12;7560
G463;AT13;5501
G463;AT2;6235
G463;AT21;1680
G463;AT22;4555
G463;AT3;14838
G463;AT31;5677
G463;AT32;3568
G463;AT33;4129
G463;AT34;1464
G463;BE;35841
G463;BE1;3813
G463;BE10;3813
G463;BE2;23795
G463;BE21;7729
G463;BE22;2500
G463;BE23;4247
G463;BE24;4345
G463;BE25;4974
G463;BE3;6540
G463;BE31;1095
G463;BE32;2750
G463;BE33;1690
G463;BE34;359
G463;BE35;646
G463;BG;40816
G463;BG3;16648
G463;BG31;2822
G463;BG32;4043
G463;BG33;4634
G463;BG34;5149
G463;BG4;24168
G463;BG41;16551
G463;BG42;7617
G463;CY;5916
G463;CY0;5916
G463;CY00;5916
G463;CZ;32480
G463;CZ0;32480
G463;CZ01;10102
G463;CZ02;3706
G463;CZ03;3081
G463;CZ04;2174
G463;CZ05;3333
G463;CZ06;4253
G463;CZ07;3357
G463;CZ08;2474
G463;CZZ; 
G463;CZZZ; 
G463;DE;257656
G463;DE1;30447
G463;DE11;9854
G463;DE12;6298
G463;DE13;8504
G463;DE14;5792
G463;DE2;41372
G463;DE21;14623
G463;DE22;2664
G463;DE23;2012
G463;DE24;5922
G463;DE25;6361
G463;DE26;4515
G463;DE27;5276
G463;DE3;9315
G463;DE30;9315
G463;DE4;5222
G463;DE40;5222
G463;DE41; 
G463;DE42; 
G463;DE5;3342
G463;DE50;3342
G463;DE6;13125
G463;DE60;13125
G463;DE7;19053
G463;DE71;10427
G463;DE72;3024
G463;DE73;5601
G463;DE8;4595
G463;DE80;4595
G463;DE9;22896
G463;DE91;3171
G463;DE92;5814
G463;DE93;6144
G463;DE94;7767
G463;DEA;59794
G463;DEA1;20373
G463;DEA2;14064
G463;DEA3;7688
G463;DEA4;7481
G463;DEA5;10189
G463;DEB;11347
G463;DEB1;3138
G463;DEB2;1313
G463;DEB3;6896
G463;DEC;4371
G463;DEC0;4371
G463;DED;9599
G463;DED1; 
G463;DED2;3384
G463;DED3; 
G463;DED4;3415
G463;DED5;2801
G463;DEE;4451
G463;DEE0;4451
G463;DEF;14721
G463;DEF0;14721
G463;DEG;4007
G463;DEG0;4007
G463;DK;25685
G463;DK0;25685
G463;DK01;8695
G463;DK02;2535
G463;DK03;4554
G463;DK04;7498
G463;DK05;2403
G463;EE;5756
G463;EE0;5756
G463;EE00;5756
G463;EL;56009
G463;EL1; 
G463;EL11; 
G463;EL12; 
G463;EL13; 
G463;EL14; 
G463;EL2; 
G463;EL21; 
G463;EL22; 
G463;EL23; 
G463;EL24; 
G463;EL25; 
G463;EL3;19617
G463;EL30;19617
G463;EL4;7620
G463;EL41;842
G463;EL42;2437
G463;EL43;4341
G463;EL5;14943
G463;EL51;2128
G463;EL52;10501
G463;EL53;809
G463;EL54;1505
G463;EL6;13828
G463;EL61;2743
G463;EL62;1378
G463;EL63;3028
G463;EL64;2010
G463;EL65;4670
G463;ELZ;0
G463;ELZZ;0
G463;ES;338886
G463;ES1;23462
G463;ES11;16951
G463;ES12;4007
G463;ES13;2504
G463;ES2;22218
G463;ES21;9366
G463;ES22;2869
G463;ES23;1994
G463;ES24;7989
G463;ES3;28033
G463;ES30;28033
G463;ES4;30945
G463;ES41;12768
G463;ES42;10944
G463;ES43;7233
G463;ES5;113700
G463;ES51;46994
G463;ES52;60097
G463;ES53;6609
G463;ES6;105914
G463;ES61;75388
G463;ES62;29618
G463;ES63;484
G463;ES64;424
G463;ES7;14614
G463;ES70;14614
G463;ESZ; 
G463;ESZZ; 
G463;FI;9156
G463;FI1;9017
G463;FI13; 
G463;FI18; 
G463;FI19;1268
G463;FI1A; 
G463;FI1B;5073
G463;FI1C;1850
G463;FI1D;826
G463;FI2;138
G463;FI20;138
G463;FR;174050
G463;FR1;39535
G463;FR10;39535
G463;FR2;48571
G463;FR21;2121
G463;FR22;1614
G463;FR23;4848
G463;FR24; 
G463;FR25; 
G463;FR26;5292
G463;FR3;5765
G463;FR30;5765
G463;FR4;6123
G463;FR41;2081
G463;FR42;3201
G463;FR43;841
G463;FR5;17751
G463;FR51;5767
G463;FR52;9045
G463;FR53;2939
G463;FR6;17644
G463;FR61;10751
G463;FR62;5368
G463;FR63;1525
G463;FR7;13969
G463;FR71;12770
G463;FR72;1199
G463;FR8;20879
G463;FR81;7767
G463;FR82;12016
G463;FR83;1096
G463;FR9; 
G463;FR91; 
G463;FR92; 
G463;FR93; 
G463;FR94; 
G463;FRA;3579
G463;FRA1; 
G463;FRA2;934
G463;FRA3; 
G463;FRA4;1341
G463;FRA5; 
G463;FRZ;233
G463;FRZZ;233
G463;HR;8359
G463;HR0;8359
G463;HR03;2842
G463;HR04;5517
G463;HU;33760
G463;HU1;13430
G463;HU10;13430
G463;HU2;6376
G463;HU21;1777
G463;HU22;2609
G463;HU23;1990
G463;HU3;13954
G463;HU31;2929
G463;HU32;5634
G463;HU33;5391
G463;IE;24153
G463;IE0;24153
G463;IE01;2343
G463;IE02;21810
G463;IS;1332
G463;IS0;1332
G463;IS00;1332
G463;IT;187353
G463;ITC;39236
G463;ITC1;10740
G463;ITC2;352
G463;ITC3;5302
G463;ITC4;22842
G463;ITD; 
G463;ITD1; 
G463;ITD2; 
G463;ITD3; 
G463;ITD4; 
G463;ITD5; 
G463;ITE; 
G463;ITE1; 
G463;ITE2; 
G463;ITE3; 
G463;ITE4; 
G463;ITF;48722
G463;ITF1;3148
G463;ITF2;751
G463;ITF3;17569
G463;ITF4;19502
G463;ITF5;1715
G463;ITF6;6037
G463;ITG;22017
G463;ITG1;17718
G463;ITG2;4299
G463;ITH;47741
G463;ITH1;4279
G463;ITH2;2908
G463;ITH3;17445
G463;ITH4;2451
G463;ITH5;20658
G463;ITI;29637
G463;ITI1;9443
G463;ITI2;1829
G463;ITI3;3948
G463;ITI4;14417
G463;LT;14012
G463;LT0;14012
G463;LT00;14012
G463;LU;4719
G463;LU0;4719
G463;LU00;4719
G463;LV;9454
G463;LV0;9454
